,Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Days_to_Ship,unit_price,Quantity,Profit,Profit_Margin
7547,7548,CA-2015-103492,2015-10-10,2015-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,11.98,5,21.364333333333335,1,-9.384333333333334,-78.33
7548,7549,CA-2015-103492,2015-10-10,2015-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,0.898,5,5.802461538461539,0,0.898,100.0
7549,7550,CA-2017-136595,2017-09-05,2017-09-07,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,77036,Central,FUR-FU-10004671,Furniture,Furnishings,Executive Impressions 12 Wall Clock,21.204,2,29.45,1,-8.245999999999999,-38.89
7550,7551,CA-2015-140396,2015-11-20,2015-11-25,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74,5,44.004000000000005,1,-9.264000000000003,-26.67
7551,7552,CA-2015-140396,2015-11-20,2015-11-25,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,833.94,5,451.7175,2,-69.49499999999989,-8.33
7552,7553,CA-2015-140396,2015-11-20,2015-11-25,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,12.96,5,11.879999999999999,1,1.0800000000000018,8.33
7553,7554,CA-2015-140396,2015-11-20,2015-11-25,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,25.92,5,16.848000000000003,2,-7.776000000000003,-30.0
7554,7555,CA-2015-114181,2015-05-10,2015-05-14,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,349.965,4,237.226275,1,112.73872499999999,32.21
7555,7556,CA-2015-114181,2015-05-10,2015-05-14,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.32,4,13.551428571428572,2,-4.782857142857143,-21.43
7556,7557,CA-2018-159506,2018-11-27,2018-12-02,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,158.28,5,107.86488888888888,1,50.415111111111116,31.85
7557,7558,CA-2018-159506,2018-11-27,2018-12-02,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94,5,369.3055,1,128.6345,25.83
7558,7559,US-2015-137155,2015-11-01,2015-11-05,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,4,576.6551999999999,1,-42.71519999999987,-8.0
7559,7560,US-2015-137155,2015-11-01,2015-11-05,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,167.94,4,219.44159999999997,1,-51.50159999999997,-30.67
7560,7561,US-2015-137155,2015-11-01,2015-11-05,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68,4,25.343999999999998,1,6.336000000000002,20.0
7561,7562,CA-2017-105746,2017-12-30,2018-01-01,First Class,BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,2,886.4606666666667,0,170.786,100.0
7562,7563,US-2017-104815,2017-09-03,2017-09-07,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,4,267.358,1,-68.614,-34.52
7563,7564,CA-2018-157672,2018-10-05,2018-10-07,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.824,2,124.98866666666667,1,-61.164666666666676,-95.83
7564,7565,US-2017-166660,2017-01-30,2017-02-01,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,2,362.64000000000004,1,72.52799999999996,16.67
7565,7566,US-2017-166660,2017-01-30,2017-02-01,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10000468,Furniture,Bookcases,OSullivan 2-Shelf Heavy-Duty Bookcases,48.58,2,120.64033333333333,0,48.58,100.0
7566,7567,CA-2018-140802,2018-04-21,2018-04-23,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,2,34.64933333333333,1,13.326666666666668,27.78
7567,7568,CA-2018-140802,2018-04-21,2018-04-23,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,20.736,2,25.4016,1,-4.665599999999998,-22.5
7568,7569,CA-2015-133830,2015-12-05,2015-12-10,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26.46,5,12.935999999999998,2,0.5880000000000045,2.22
7569,7570,CA-2015-133830,2015-12-05,2015-12-10,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,49.12,5,58.944,1,-9.824000000000005,-20.0
7570,7571,CA-2015-133830,2015-12-05,2015-12-10,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15.0,5,22.5,1,-7.5,-50.0
7571,7572,CA-2015-100916,2015-10-21,2015-10-26,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",194.7,5,124.60799999999999,2,-54.51599999999999,-28.0
7572,7573,CA-2015-100916,2015-10-21,2015-10-26,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,591.32,5,291.4362857142857,2,8.447428571428645,1.43
7573,7574,CA-2015-100916,2015-10-21,2015-10-26,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84,5,4.733333333333333,1,-1.8933333333333335,-66.67
7574,7575,CA-2016-129532,2016-12-08,2016-12-12,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72H x 36W x 18 1/2D",221.96,4,510.508,0,221.96,100.0
7575,7576,CA-2016-129532,2016-12-08,2016-12-12,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236.0,4,177.0,1,59.0,25.0
7576,7577,CA-2015-134726,2015-11-02,2015-11-07,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,5,57.6675,1,-15.7275,-37.5
7577,7578,CA-2015-134726,2015-11-02,2015-11-07,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.792,5,173.22375,0,52.792,100.0
7578,7579,CA-2017-138597,2017-12-18,2017-12-21,First Class,PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,68104,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,674.8482,1,-110.90819999999997,-19.67
7579,7580,CA-2016-123113,2016-11-23,2016-11-27,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,4,1968.8400000000001,1,656.2799999999997,25.0
7580,7581,CA-2016-123113,2016-11-23,2016-11-27,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,4,24.31866666666667,1,-6.378666666666668,-35.56
7581,7582,CA-2016-169656,2016-08-13,2016-08-16,First Class,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,3,493.332,1,-70.476,-16.67
7582,7583,CA-2016-142734,2016-04-16,2016-04-21,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.764,5,223.58700000000002,1,-95.82300000000002,-75.0
7583,7584,CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93,4,1999.96,2,-499.99000000000024,-14.29
7584,7585,CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.4,4,10.7136,1,3.686400000000001,25.6
7585,7586,CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,4,187.52925,1,-64.55924999999999,-52.5
7586,7587,CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,8.155,1,1.165000000000001,12.5
7587,7588,CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2, Blue",122.94,4,109.15581818181818,1,13.784181818181821,11.21
7588,7589,CA-2018-122945,2018-11-16,2018-11-22,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,6,25.1572,1,-7.847200000000001,-45.33
7589,7590,CA-2016-139738,2016-09-25,2016-09-29,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,4,76.19542857142856,2,-23.64685714285713,-18.37
7590,7591,CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000260,Furniture,Furnishings,"6 Cubicle Wall Clock, Black",58.248,4,33.43866666666667,2,-8.629333333333342,-14.81
7591,7592,CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,4,160.51257142857142,0,71.246,100.0
7592,7593,CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,4,12.136,1,-4.263999999999999,-54.17
7593,7594,CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,4,1216.8288,1,-329.55780000000004,-37.14
7594,7595,CA-2018-119655,2018-04-20,2018-04-24,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,4,75.3182,2,-3.7763999999999953,-2.57
7595,7596,CA-2018-119655,2018-04-20,2018-04-24,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,4,26.163249999999998,1,10.396750000000004,28.44
7596,7597,CA-2016-164567,2016-06-15,2016-06-19,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.576,4,350.89599999999996,1,-125.31999999999996,-55.56
7597,7598,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,5.248,5,9.402666666666667,1,-4.1546666666666665,-79.17
7598,7599,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256,5,43.038,1,-4.7819999999999965,-12.5
7599,7600,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,5,27.3632,1,12.876800000000003,32.0
7600,7601,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.925,5,29.925,1,0.0,0.0
7601,7602,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.704,5,146.63866666666667,1,2.065333333333342,1.39
7602,7603,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,5,30.756,2,-5.591999999999999,-10.0
7603,7604,CA-2017-152520,2017-07-08,2017-07-12,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Providence,Rhode Island,2908,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,4,18.576,1,-5.616,-43.33
7604,7605,CA-2017-101791,2017-05-27,2017-05-31,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,4,61.54133333333334,0,25.176,100.0
7605,7606,CA-2017-101791,2017-05-27,2017-05-31,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,4,12.564,0,5.584,100.0
7606,7607,CA-2017-101791,2017-05-27,2017-05-31,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,4,659.4954,2,-21.622800000000097,-1.67
7607,7608,CA-2018-121195,2018-12-24,2018-12-27,First Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,3,448.40000000000003,1,-184.08000000000004,-69.64
7608,7609,CA-2018-163209,2018-05-03,2018-05-07,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,4,22.243199999999998,1,3.6768000000000036,14.19
7609,7610,CA-2018-163209,2018-05-03,2018-05-07,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96,4,10.386666666666667,2,2.1866666666666674,9.52
7610,7611,CA-2015-133354,2015-02-22,2015-02-24,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,2,18.144000000000002,1,1.2959999999999994,6.67
7611,7612,US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,3,19.239,0,9.54,100.0
7612,7613,US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,3,27.887999999999998,0,5.81,100.0
7613,7614,US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76,3,11.564571428571428,0,5.76,100.0
7614,7615,CA-2016-113740,2016-08-24,2016-08-28,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,4,17.892,1,-2.9819999999999993,-20.0
7615,7616,CA-2015-148425,2015-11-30,2015-12-04,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,4,4.305,2,-1.967999999999999,-29.63
7616,7617,CA-2017-144309,2017-12-10,2017-12-16,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 600 Sets per Book",18.54,6,25.029,1,-6.489000000000001,-35.0
7617,7618,CA-2017-144309,2017-12-10,2017-12-16,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,6,386.72725,2,-93.49450000000002,-13.75
7618,7619,CA-2018-151225,2018-10-27,2018-10-29,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,2,550.297,0,189.576,100.0
7619,7620,CA-2018-151225,2018-10-27,2018-10-29,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,2,65.96333333333332,1,5.99666666666667,8.33
7620,7621,US-2015-144078,2015-11-25,2015-11-29,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92,4,383.34319999999997,1,156.5768,29.0
7621,7622,US-2015-144078,2015-11-25,2015-11-29,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.344,4,770.678,1,-45.333999999999946,-6.25
7622,7623,US-2015-144078,2015-11-25,2015-11-29,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44,4,4.96,2,-2.4799999999999995,-33.33
7623,7624,CA-2015-124464,2015-07-14,2015-07-20,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,19711,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,6,287.26457142857146,0,39.48,100.0
7624,7625,CA-2016-136805,2016-05-23,2016-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5,4,389.34000000000003,2,71.81999999999994,8.44
7625,7626,CA-2016-136805,2016-05-23,2016-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,4,31.061999999999998,2,13.206000000000003,17.53
7626,7627,US-2016-159499,2016-11-21,2016-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,2,166.208,2,-6.783999999999992,-2.08
7627,7628,US-2016-159499,2016-11-21,2016-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,2,44.25633333333334,1,-20.912333333333336,-89.58
7628,7629,US-2016-159499,2016-11-21,2016-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52,2,22.026666666666667,1,-5.506666666666668,-33.33
7629,7630,CA-2015-162089,2015-03-30,2015-04-01,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,2,226.61100000000002,1,109.10900000000001,32.5
7630,7631,CA-2015-162089,2015-03-30,2015-04-01,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,2,124.47233333333332,2,2.9993333333333396,1.19
7631,7632,CA-2015-162089,2015-03-30,2015-04-01,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,2,128.78657142857142,1,-1.4845714285714138,-1.17
7632,7633,US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,3,419.998909090909,3,-52.15672727272727,-4.32
7633,7634,US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,3,13.281799999999999,1,-0.7517999999999994,-6.0
7634,7635,US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,3,41.496,1,-6.916000000000004,-20.0
7635,7636,US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,3,801.35925,0,300.98,100.0
7636,7637,US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3,298.640625,1,-39.890625,-15.42
7637,7638,CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,6,65.75542857142857,1,-6.235428571428564,-10.48
7638,7639,CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,6,40.690285714285714,1,17.269714285714286,29.8
7639,7640,CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,6,243.07799999999997,2,-44.19599999999997,-10.0
7640,7641,CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,6,56.70000000000001,1,11.339999999999996,16.67
7641,7642,US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,1,703.71,1,0.0,0.0
7642,7643,US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,1,34.316,1,-16.412000000000003,-91.67
7643,7644,US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2",11.976,1,16.633333333333336,1,-4.6573333333333355,-38.89
7644,7645,US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,1,74.756,1,-6.7960000000000065,-10.0
7645,7646,CA-2016-161452,2016-04-05,2016-04-11,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,6,1133.868,1,-241.6439999999999,-27.08
